Volcano Name	VNUM	Latitude	Longitude	Region	Sub-region	Volcano Type	Unit name	Eruption start day	Eruption start month	Eruption start year	Year BP	Date Error	Dating technique	Date quality	Alternate values	Citation	Tephra fall deposit volume	Qualifier	Error	Alternate values	Citation	Tephra fall DRE volume	Qualifier	Error	Quality	Alternate values	Citation	Ignimbrite deposit volume	Qualifier	Error	Quality	Alternate values	Citation	Ignimbrite DRE volume	Qualifier	Error	Quality	Alternate values	Citation	Primary intra caldera deposit volume	Qualifier	Error	Quality	Alternate values	Citation	Primary intra caldera DRE volume	Qualifier	Error	Quality	Alternate values	Citation	Bulk deposit volume	Qualifier	Error	Quality	Alternate values	Citation	Bulk DRE volume	Qualifier	Error	Quality	Alternate values	Citation	Magma Type	Magma Density	Magnitude	Qualifier	Derivation	Alternate values	Citation	VEI	Qualifier	Derivation	Alternate values	Citation	Column height Min	Citation	Column height Max	Citation	Column height Average	Citation	Alternate values	Intensity Min	Citation	Intensity Max	Citation	Intensity Average	Citation	Alternate values
Maroa	241061	-38.42	176.08	New Zealand to Fiji	New Zealand	Caldera(s)	Orakonui				256000		Not Available	Low quality	No	Spinks et al (2004)	2			No	Spinks et al (2004)	0.868			?	No																										2			1	Yes	Smithsonian Pleistocene Database	0.868			1	No		Rhyolite		5.3		Calculated	No		5		Literature	No	Smithsonian Pleistocene Database							No							No
Maroa	241061	-38.42	176.08	New Zealand to Fiji	New Zealand	Caldera(s)	Orakonui				256000		Not Available	Low quality	No	Spinks et al (2004)	2			No	Spinks et al (2004)	0.868			?	No																										2			1	Yes	Spinks et al (2004)	0.868			1	No		Rhyolite		5.3		Calculated	No		5		Literature	No	Smithsonian Pleistocene Database							No							No
Maroa	241061	-38.42	176.08	New Zealand to Fiji	New Zealand	Caldera(s)	Putauaki				272000		Not Available	Low quality	No	Spinks et al (2004)	2			No	Spinks et al (2004)	0.868			?	No																										2			1	No	Smithsonian Pleistocene Database	0.868			1	No		Rhyolite		5.3		Calculated	No		5		Literature	No	Smithsonian Pleistocene Database							No							No
Maroa	241061	-38.42	176.08	New Zealand to Fiji	New Zealand	Caldera(s)	Putauaki				272000		Not Available	Low quality	No	Spinks et al (2004)	2			No	Spinks et al (2004)	0.868			?	No																										2			1	No	Spinks et al (2004)	0.868			1	No		Rhyolite		5.3		Calculated	No		5		Literature	No	Smithsonian Pleistocene Database							No							No
Maroa	241061	-38.42	176.08	New Zealand to Fiji	New Zealand	Caldera(s)	Korotai				283000		Not Available	Low quality	No	Spinks et al (2004)	1			No	Spinks et al (2004)	0.434			?	No																										1			1	Yes	Spinks et al (2004)	0.434			1	No		Rhyolite		5		Calculated	No		5	?	Literature	No	Smithsonian Pleistocene Database							No							No
Maroa	241061	-38.42	176.08	New Zealand to Fiji	New Zealand	Caldera(s)	Rangitawa Tephra (Mt.Curl)				325000		Ar-Ar	Not Entered	No	Wilson et al (2009)	700	>=		No	Carter et al (1995)	304	>=		?	No																										1150		575	?	No		500		250	?	No	Carter et al (1995)	Rhyolite		8		Calculated	No		8		Calculated	No								No							No
Maroa	241061	-38.42	176.08	New Zealand to Fiji	New Zealand	Caldera(s)	"Whakamaru Group (Whakamaru, Manunui, Rangitaiki, Te Whaiti, Wairakei, Paeroa, Te Kopia, Te Weta)"				335000		Ar-Ar	Not Entered	No	Houghton et al (1995)																																				1000	>		?	No	Spinks et al (2004)	650		350	?	Yes	Houghton et al (1995)	Rhyolite		8.2		Calculated	No		8		Literature	No	Decker (1990)							No							No
Maroa	241061	-38.42	176.08	New Zealand to Fiji	New Zealand	Caldera(s)	"Whakamaru Group (Whakamaru, Manunui, Rangitaiki, Te Whaiti, Wairakei, Paeroa, Te Kopia, Te Weta)"				335000		Ar-Ar	Not Entered	No	Spinks et al (2004)																																				1000	>		?	No	Spinks et al (2004)	650		350	?	Yes	Machida (2002a)	Rhyolite		8.2		Calculated	No		8		Literature	No	Decker (1990)							No							No
Maroa	241061	-38.42	176.08	New Zealand to Fiji	New Zealand	Caldera(s)	"Whakamaru Group (Whakamaru, Manunui, Rangitaiki, Te Whaiti, Wairakei, Paeroa, Te Kopia, Te Weta)"				335000		Ar-Ar	Not Entered	No	Houghton et al (1995)																																				1000	>		?	No	Spinks et al (2004)	650		350	?	Yes	Machida (2002a)	Rhyolite		8.2		Calculated	No		8		Literature	No	Smithsonian Pleistocene Database							No							No
Maroa	241061	-38.42	176.08	New Zealand to Fiji	New Zealand	Caldera(s)	"Whakamaru Group (Whakamaru, Manunui, Rangitaiki, Te Whaiti, Wairakei, Paeroa, Te Kopia, Te Weta)"				335000		Ar-Ar	Not Entered	No	Spinks et al (2004)																																				1000	>		?	No	Spinks et al (2004)	650		350	?	Yes	Houghton et al (1995)	Rhyolite		8.2		Calculated	No		8		Literature	No	Smithsonian Pleistocene Database							No							No
Maroa	241061	-38.42	176.08	New Zealand to Fiji	New Zealand	Caldera(s)	"Whakamaru Group (Whakamaru, Manunui, Rangitaiki, Te Whaiti, Wairakei, Paeroa, Te Kopia, Te Weta)"				335000		Ar-Ar	Not Entered	No	Spinks et al (2004)																																				1000	>		?	No	Spinks et al (2004)	650		350	?	Yes	Machida (2002a)	Rhyolite		8.2		Calculated	No		8		Literature	No	Smithsonian Pleistocene Database							No							No
Maroa	241061	-38.42	176.08	New Zealand to Fiji	New Zealand	Caldera(s)	"Whakamaru Group (Whakamaru, Manunui, Rangitaiki, Te Whaiti, Wairakei, Paeroa, Te Kopia, Te Weta)"				335000		Ar-Ar	Not Entered	No	Houghton et al (1995)																																				1000	>		?	No	Spinks et al (2004)	650		350	?	Yes	Houghton et al (1995)	Rhyolite		8.2		Calculated	No		8		Literature	No	Smithsonian Pleistocene Database							No							No
Maroa	241061	-38.42	176.08	New Zealand to Fiji	New Zealand	Caldera(s)	"Whakamaru Group (Whakamaru, Manunui, Rangitaiki, Te Whaiti, Wairakei, Paeroa, Te Kopia, Te Weta)"				335000		Ar-Ar	Not Entered	No	Houghton et al (1995)																																				1000	>		?	No	Spinks et al (2004)	650		350	?	Yes	Machida (2002a)	Rhyolite		8.2		Calculated	No		8		Literature	No	Decker (1990)							No							No
Maroa	241061	-38.42	176.08	New Zealand to Fiji	New Zealand	Caldera(s)	"Whakamaru Group (Whakamaru, Manunui, Rangitaiki, Te Whaiti, Wairakei, Paeroa, Te Kopia, Te Weta)"				335000		Ar-Ar	Not Entered	No	Spinks et al (2004)																																				1000	>		?	No	Spinks et al (2004)	650		350	?	Yes	Houghton et al (1995)	Rhyolite		8.2		Calculated	No		8		Literature	No	Decker (1990)							No							No
"Marra, Jebel"	225030	12.95	24.27	Africa and Red Sea	Africa (northern)	Volcanic field	Deriba caldera			-2000	3950		Radiocarbon (corrected)	Low quality	No	SI																																				0.5			?	No		0.2			?	No	Collapse Caldera Database (2011)	Not Available		6.7		Literature	No	Hayakawa (1996a)	6		Literature	No	Decker (1990)							No							No
Marsabit	222021	2.316666667	37.96666667	Africa and Red Sea	Africa (eastern)	Shield volcano(es)																																																																												No							No
Martimbang	261816	1.966666667	98.96666667	Indonesia	Sumatra	Not Available																																																																												No							No
Martin	312140	58.17222222	-155.3611111	Alaska	Alaska Peninsula	Stratovolcano(es)																																																																												No							No
Martin Vaz	385801	-20.46666667	-28.85	Atlantic Ocean	Atlantic-C	Not Available																																																																												No							No
Masahuat Volc Field	343800	14.2	-89.4	México and Central America	El Salvador - Honduras	Not Available																																																																												No							No
Masaraga	273031	13.31666667	123.6	Philippines and SE Asia	Luzon	Stratovolcano(es)																																																																												No							No
Masaya	344100	11.984	-86.161	México and Central America	Nicaragua	Caldera(s)	Masaya Tuff / Ticuantepe Lapilli (MT/TIL)			150	1800		"Stratigraphy, sediment accumulation"	Not Entered	No	Kutterolf et al (2008)	6.6			Yes	Kutterolf et al (2008)	2.64			?	No		3.9			?	No	Kutterolf et al (2007)																			6.6			1	Yes	Kutterolf et al (2008)	2.8			1	No	Perez and Freundt (2006)	Andesite		5.9		Literature	No	Perez and Freundt (2006)	5	+	Literature	No	SI			26	Kutterolf et al (2007)		Kutterolf et al (2007)	No			11	Kutterolf et al (2007)			No
Masaya	344100	11.984	-86.161	México and Central America	Nicaragua	Caldera(s)	Masaya Tuff / Ticuantepe Lapilli (MT/TIL)			150	1800		"Stratigraphy, sediment accumulation"	Not Entered	No	SI	6.6			Yes	Kutterolf et al (2008)	2.64			?	No		3.9			?	No	Kutterolf et al (2007)																			6.6			1	Yes	Kutterolf et al (2008)	2.8			1	No	Perez and Freundt (2006)	Andesite		5.9		Literature	No	Perez and Freundt (2006)	5	+	Literature	No	SI			26	Kutterolf et al (2007)		Kutterolf et al (2007)	No			11	Kutterolf et al (2007)			No
Masaya	344100	11.984	-86.161	México and Central America	Nicaragua	Caldera(s)	"Masaya Triple Layer/San Judas Formation, La Concepcion Tephra"			-179	2129		Radiocarbon (corrected)	Medium quality	No	CALIB																																				3.4			3	Yes	Kutterolf et al (2008)	1.8			3	Yes	Kutterolf et al (2008)	Basalt		5.7		Calculated	No		5		Literature	No	SI			29	Kutterolf et al (2007)		Kutterolf et al (2007)	No			11.18	Kutterolf et al (2007)			No
Masaya	344100	11.984	-86.161	México and Central America	Nicaragua	Caldera(s)	"Masaya Triple Layer/San Judas Formation, La Concepcion Tephra"			-179	2129		Radiocarbon (corrected)	Medium quality	No	CALIB																																				3.4			3	Yes	Kutterolf et al (2008)	1.8			3	Yes	Kutterolf et al (2008)	Basalt		5.7		Calculated	No		5		Literature	No	SI			29	SI		SI	No			11.18	Kutterolf et al (2007)			No
Masaya	344100	11.984	-86.161	México and Central America	Nicaragua	Caldera(s)	San Antonio tephra			-2300	4250		Tephrochronology	Medium quality	No	Kutterolf et al (2008)	0.7			No	Perez and Freundt (2006)	0.4			?	No	Perez and Freundt (2006)																									13.5			3	Yes	Kutterolf et al (2008)	5			3	No	Kutterolf et al (2008)	Basalt		6.3		Literature	Yes	Perez and Freundt (2006)	6		Literature	No	Decker (1990)			28	Kutterolf et al (2007)		Kutterolf et al (2007)	Yes			11	Kutterolf et al (2007)			No
Masaya	344100	11.984	-86.161	México and Central America	Nicaragua	Caldera(s)	San Antonio tephra			-2300	4250		Tephrochronology	Medium quality	No	Kutterolf et al (2008)	0.7			No	Perez and Freundt (2006)	0.4			?	No	Perez and Freundt (2006)																									13.5			3	Yes	Kutterolf et al (2008)	5			3	No	Kutterolf et al (2008)	Basalt		6.3		Literature	Yes	Perez and Freundt (2006)	6		Literature	No	SI			28	Kutterolf et al (2007)		Kutterolf et al (2007)	Yes			11	Kutterolf et al (2007)			No
Masaya	344100	11.984	-86.161	México and Central America	Nicaragua	Caldera(s)	San Antonio tephra			-2300	4250		Tephrochronology	Medium quality	No	Kutterolf et al (2008)	0.7			No	Kutterolf et al (2008)	0.4			?	No	Perez and Freundt (2006)																									13.5			3	Yes	Kutterolf et al (2008)	5			3	No	Kutterolf et al (2008)	Basalt		6.3		Literature	Yes	Perez and Freundt (2006)	6		Literature	No	SI			28	Kutterolf et al (2007)		Kutterolf et al (2007)	Yes			11	Kutterolf et al (2007)			No
Masaya	344100	11.984	-86.161	México and Central America	Nicaragua	Caldera(s)	San Antonio tephra			-2300	4250		Tephrochronology	Medium quality	No	Perez and Freundt (2006)	0.7			No	Kutterolf et al (2007)	0.4			?	No	Perez and Freundt (2006)																									13.5			3	Yes	Kutterolf et al (2008)	5			3	No	Kutterolf et al (2008)	Basalt		6.3		Literature	Yes	Perez and Freundt (2006)	6		Literature	No	Decker (1990)			28	Kutterolf et al (2007)		Kutterolf et al (2007)	Yes			11	Kutterolf et al (2007)			No
Masaya	344100	11.984	-86.161	México and Central America	Nicaragua	Caldera(s)	San Antonio tephra			-2300	4250		Tephrochronology	Medium quality	No	Perez and Freundt (2006)	0.7			No	Perez and Freundt (2006)	0.4			?	No	Perez and Freundt (2006)																									13.5			3	Yes	Kutterolf et al (2008)	5			3	No	Kutterolf et al (2008)	Basalt		6.3		Literature	Yes	Perez and Freundt (2006)	6		Literature	No	Decker (1990)			28	Kutterolf et al (2007)		Kutterolf et al (2007)	Yes			11	Kutterolf et al (2007)			No
Masaya	344100	11.984	-86.161	México and Central America	Nicaragua	Caldera(s)	San Antonio tephra			-2300	4250		Tephrochronology	Medium quality	No	Perez and Freundt (2006)	0.7			No	Kutterolf et al (2007)	0.4			?	No	Perez and Freundt (2006)																									13.5			3	Yes	Kutterolf et al (2008)	5			3	No	Kutterolf et al (2008)	Basalt		6.3		Literature	Yes	Perez and Freundt (2006)	6		Literature	No	SI			28	Kutterolf et al (2007)		Kutterolf et al (2007)	Yes			11	Kutterolf et al (2007)			No
Masaya	344100	11.984	-86.161	México and Central America	Nicaragua	Caldera(s)	San Antonio tephra			-2300	4250		Tephrochronology	Medium quality	No	Kutterolf et al (2008)	0.7			No	Kutterolf et al (2008)	0.4			?	No	Perez and Freundt (2006)																									13.5			3	Yes	Kutterolf et al (2008)	5			3	No	Kutterolf et al (2008)	Basalt		6.3		Literature	Yes	Perez and Freundt (2006)	6		Literature	No	Decker (1990)			28	Kutterolf et al (2007)		Kutterolf et al (2007)	Yes			11	Kutterolf et al (2007)			No
Masaya	344100	11.984	-86.161	México and Central America	Nicaragua	Caldera(s)	San Antonio tephra			-2300	4250		Tephrochronology	Medium quality	No	Kutterolf et al (2008)	0.7			No	Kutterolf et al (2007)	0.4			?	No	Perez and Freundt (2006)																									13.5			3	Yes	Kutterolf et al (2008)	5			3	No	Kutterolf et al (2008)	Basalt		6.3		Literature	Yes	Perez and Freundt (2006)	6		Literature	No	Decker (1990)			28	Kutterolf et al (2007)		Kutterolf et al (2007)	Yes			11	Kutterolf et al (2007)			No
Masaya	344100	11.984	-86.161	México and Central America	Nicaragua	Caldera(s)	San Antonio tephra			-2300	4250		Tephrochronology	Medium quality	No	Perez and Freundt (2006)	0.7			No	Perez and Freundt (2006)	0.4			?	No	Perez and Freundt (2006)																									13.5			3	Yes	Kutterolf et al (2008)	5			3	No	Kutterolf et al (2008)	Basalt		6.3		Literature	Yes	Perez and Freundt (2006)	6		Literature	No	SI			28	Kutterolf et al (2007)		Kutterolf et al (2007)	Yes			11	Kutterolf et al (2007)			No
Masaya	344100	11.984	-86.161	México and Central America	Nicaragua	Caldera(s)	San Antonio tephra			-2300	4250		Tephrochronology	Medium quality	No	Perez and Freundt (2006)	0.7			No	Kutterolf et al (2008)	0.4			?	No	Perez and Freundt (2006)																									13.5			3	Yes	Kutterolf et al (2008)	5			3	No	Kutterolf et al (2008)	Basalt		6.3		Literature	Yes	Perez and Freundt (2006)	6		Literature	No	SI			28	Kutterolf et al (2007)		Kutterolf et al (2007)	Yes			11	Kutterolf et al (2007)			No
Masaya	344100	11.984	-86.161	México and Central America	Nicaragua	Caldera(s)	San Antonio tephra			-2300	4250		Tephrochronology	Medium quality	No	Kutterolf et al (2008)	0.7			No	Kutterolf et al (2007)	0.4			?	No	Perez and Freundt (2006)																									13.5			3	Yes	Kutterolf et al (2008)	5			3	No	Kutterolf et al (2008)	Basalt		6.3		Literature	Yes	Perez and Freundt (2006)	6		Literature	No	SI			28	Kutterolf et al (2007)		Kutterolf et al (2007)	Yes			11	Kutterolf et al (2007)			No
Masaya	344100	11.984	-86.161	México and Central America	Nicaragua	Caldera(s)	San Antonio tephra			-2300	4250		Tephrochronology	Medium quality	No	Perez and Freundt (2006)	0.7			No	Kutterolf et al (2008)	0.4			?	No	Perez and Freundt (2006)																									13.5			3	Yes	Kutterolf et al (2008)	5			3	No	Kutterolf et al (2008)	Basalt		6.3		Literature	Yes	Perez and Freundt (2006)	6		Literature	No	Decker (1990)			28	Kutterolf et al (2007)		Kutterolf et al (2007)	Yes			11	Kutterolf et al (2007)			No
Masaya	344100	11.984	-86.161	México and Central America	Nicaragua	Caldera(s)	Fontana Lapilli				33000		Radiocarbon (corrected)	Medium quality	No	Kutterolf et al (2008)	3.35		0.45	No	Williams (1983)	1.2		0.17	?	No																										12			1	Yes	Williams (1983)	3.4			?	No	Williams (1983)	Basalt-Andesite		6.1		Calculated	No		5		Literature	No	Smithsonian Pleistocene Database			50	Constantini et al (2009)		Constantini et al (2009)	No			12.1				No
Masaya	344100	11.984	-86.161	México and Central America	Nicaragua	Caldera(s)	Fontana Lapilli				33000		Radiocarbon (corrected)	Medium quality	No	Kutterolf et al (2008)	3.35		0.45	No	Williams (1983)	1.2		0.17	?	No																										12			1	Yes	Decker (1990)	3.4			?	No	Williams (1983)	Basalt-Andesite		6.1		Calculated	No		5		Literature	No	Smithsonian Pleistocene Database			50	Constantini et al (2009)		Constantini et al (2009)	No			12.1				No
Masaya	344100	11.984	-86.161	México and Central America	Nicaragua	Caldera(s)	Fontana Tephra (FT)				60000		Tephrochronology	Low quality	No	Smithsonian Pleistocene Database	1.6	>	0.2	No	Kutterolf et al (2007)	0.62			?	No																										2.7			1	Yes	Kutterolf et al (2008)	1			1	No		Basalt		5.4		Calculated	No		5		Literature	No	Smithsonian Pleistocene Database			30	Kutterolf et al (2007)		Kutterolf et al (2007)	No			11.41	Kutterolf et al (2007)			No
